C1|aph(6)-Id|aph6-4_4|ECV|ResFinder|M28829.1	aph6	E	C	V	ResFinder	ResFinder-aph(6)-Id_1_M28829_1
C1|aph(3'')-Ia|aph3b-1_3|ECV|ResFinder|AP009493.1	aph3b	E	C	V	ResFinder	ResFinder-aph(3'')-Ia_2_AP009493_1
C1|aph(3'')-Ib|aph3b-2_6|ECV|ResFinder|M28829.1	aph3b	E	C	V	ResFinder	ResFinder-aph(3'')-Ib_1_M28829_1
C1|aadE-Cc|aad-16_1|ECV|ResFinder|CP013733.1	aad	E	C	V	ResFinder	ResFinder-aadE-Cc_1_CP013733_1
C1|ant(2'')-Ia|ant-5_19|ECV|ResFinder|JF826500.1	ant	E	C	V	ResFinder	ResFinder-ant(2'')-Ia_2_JF826500_1
C1|aph(3')-XV|aph3p-19_1|ECV|ResFinder|GQ626879.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-XV_2_GQ626879_1
C1|aph(3')-III|aph3p-3_4|ECV|ResFinder|AF330699.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-IIIa_1_AF330699_1
C1|aph(3')-Va|aph3p-15_2|ECV|ResFinder|AB211959.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-Va_2_AB211959_1
C1|aph(3')-Vb|aph3p-17_1|ECV|ResFinder|AJ744850.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-Vb_2_AJ744850_1
C1|aph(3')-IIa|aph3p-4_2|ECV|ResFinder|V00618.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-IIa_2_V00618_1
C1|aph(3')-IIb|aph3p-5_2|ECV|ResFinder|CP006832.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-IIb_2_CP006832_1
C1|aph(3')-Ia|aph3p-9_10|ECV|ResFinder|EU287476.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-Ia_2_EU287476_1
C1|aph(2'')-Ih|aph2b-7_1|ECV|ResFinder|KF652096.1	aph2b	E	C	V	ResFinder	ResFinder-aph(2'')-Ih_1_KF652096_1
C1|aph(2'')-Ig|aph2b-6_1|ECV|ResFinder|CP004067.1	aph2b	E	C	V	ResFinder	ResFinder-aph(2'')-Ig_1_CP004067_1
C1|aph(2'')-If|aph2b-5_2|ECV|ResFinder|KF652097.1	aph2b	E	C	V	ResFinder	ResFinder-aph(2'')-If_1_KF652097_1
C1|aph(2'')-Ia/aac(6')/aph(2'')|aph2b-1_1|ECV|ResFinder|AP009486.1	aph2b	E	C	V	ResFinder	ResFinder-aph(2'')-Ia_2_AP009486_1
C1|ant(6)-Ia|ant-11_1|ECV|ResFinder|KF864551.1	ant	E	C	V	ResFinder	ResFinder-ant(6)-Ia_3_KF864551_1
C1|aac(2')-Ia|aac2p-3_1|ECV|ResFinder|L06156.1	aac2p	E	C	V	ResFinder	ResFinder-aac(2')-Ia_1_L06156_1
C1|aac(2')-Ib|aac2p-4_2|ECV|ResFinder|U41471.1	aac2p	E	C	V	ResFinder	ResFinder-aac(2')-Ib_1_U41471_1
C1|aac(2')-Ic|aac2p-5_2|ECV|ResFinder|U72714.1	aac2p	E	C	V	ResFinder	ResFinder-aac(2')-Ic_1_U72714_1
C1|aac(2')-Id|aac2p-6_2|ECV|ResFinder|U72743.1	aac2p	E	C	V	ResFinder	ResFinder-aac(2')-Id_1_U72743_1
C1|aac(2')-Ie|aac2p-7_1|ECV|ResFinder|NC011896.1	aac2p	E	C	V	ResFinder	ResFinder-aac(2')-Ie_1_NC011896_1
C1|aac(3)-I|aac3-10_2|ECV|ResFinder|AJ877225.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-I_1_AJ877225_1
C1|aac(3)-Ia|aac3-11_1|ECV|ResFinder|X15852.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-Ia_1_X15852_1
C1|aac(3)-Ib|aac3-13_1|ECV|ResFinder|L06157.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-Ib_1_L06157_1
C1|aac(3)-Ib-aac(6')-Ib|aac3-12_1|ECV|ResFinder|AF355189.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-Ib-aac(6')-Ib_1_AF355189_1
C1|aac(3)-Ic|aac3-14_1|ECV|ResFinder|AJ511268.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-Ic_1_AJ511268_1
C1|aac(3)-Id|aac3-15_2|ECV|ResFinder|AB114632.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-Id_1_AB114632_1
C1|aac(3)-If|aac3-16_1|ECV|ResFinder|AY884051.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-If_1_AY884051_1
C1|aac(3)-Ig|aac3-17_1|ECV|ResFinder|CP000282.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-Ig_1_CP000282_1
C1|aac(3)-Ih|aac3-18_1|ECV|ResFinder|CP000490.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-Ih_1_CP000490_1
C1|aac(3)-Ii|aac3-19_1|ECV|ResFinder|CP000356.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-Ii_1_CP000356_1
C1|aac(3)-II|aac3-6_12|ECV|ResFinder|X51534.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-IIa_1_X51534_1
C1|aac(3)-IIb|aac3-7_1|ECV|ResFinder|M97172.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-IIb_1_M97172_1
C1|aac(3)-IIIa|aac3-3_1|ECV|ResFinder|X55652.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-IIIa_1_X55652_1
C1|aac(3)-IIIc|aac3-5_1|ECV|ResFinder|L06161.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-IIIc_1_L06161_1
C1|aac(3)-IV|aac3-8_1|ECV|ResFinder|X01385.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-IVa_1_X01385_1
C1|aac(3)-VIIa|aac3-22_1|ECV|ResFinder|M22999.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-VIIa_1_M22999_1
C1|aac(3)-IXa|aac3-9_1|ECV|ResFinder|M55427.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-IXa_1_M55427_1
C1|aac(3)-Xa|aac3-25_1|ECV|ResFinder|AB028210.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-Xa_1_AB028210_1
C1|aac(6')-Ic|aac6p-26_1|ECV|ResFinder|M94066.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Ic_1_M94066_1
C1|aac(6')-If|aac6p-27_1|ECV|ResFinder|X55353.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-If_1_X55353_1
C1|aac(6')-Ig|aac6p-28_1|ECV|ResFinder|L09246.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Ig_1_L09246_1
C1|aac(6')-Ij|aac6p-33_1|ECV|ResFinder|L29045.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Ij_1_L29045_1
C1|aac(6')-Ik|aac6p-34_1|ECV|ResFinder|L29510.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Ik_1_L29510_1
C1|aac(6')-Im|aac6p-36_1|ECV|ResFinder|AF337947.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Im_1_AF337947_1
C1|aac(6')-Im|aac6p-37_1|ECV|ResFinder|Z54241.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Im_2_Z54241_1
C1|aac(6')-I|aac6p-38_4|ECV|ResFinder|AF047556.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Iq_1_AF047556_1
C1|aac(6')-Ir|aac6p-39_1|ECV|ResFinder|AF031326.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Ir_1_AF031326_1
C1|aac(6')-Iw|aac6p-41_1|ECV|ResFinder|AF031331.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Iw_1_AF031331_1
C1|aac(6')-Iad|aac6p-17_1|ECV|ResFinder|AB119105.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Iad_1_AB119105_1
C1|aac(6')-Iae|aac6p-18_1|ECV|ResFinder|AB104852.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Iae_1_AB104852_1
C1|aac(6')-Iai|aac6p-20_1|ECV|ResFinder|EU886977.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Iai_1_EU886977_1
C1|aac(6')|aac6p-11_2|ECV|ResFinder|AY289608.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-I30_1_AY289608_1
C1|aac(6')-31|aac6p-9_1|ECV|ResFinder|AM283489.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-31_1_AM283489_1
C1|aac(6')-32|aac6p-10_1|ECV|ResFinder|EF614235.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-32_1_EF614235_1
C1|aac(6')-IIa|aac6p-12_1|ECV|ResFinder|M29695.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-IIa_1_M29695_1
C1|aac(6')-IIb|aac6p-13_1|ECV|ResFinder|L06163.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-IIb_1_L06163_1
C1|aac(6')-IIc|aac6p-14_1|ECV|ResFinder|NC.012555	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-IIc_1_NC_012555_1
C1|aac(6')-Isa|aac6p-40_1|ECV|ResFinder|AB116646.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Isa_1_AB116646_1
C1|aacA43|aac6p-44_1|ECV|ResFinder|HQ247816.1	aac6p	E	C	V	ResFinder	ResFinder-aacA43_1_HQ247816_1
C1|ant(3'')-Ia|ant-6_1|ECV|ResFinder|X02340.1	ant	E	C	V	ResFinder	ResFinder-ant(3'')-Ia_1_X02340_1
C1|aadA|aad-9_5|ECV|ResFinder|M95287.1	aad	E	C	V	ResFinder	ResFinder-aadA1b_1_M95287_1
C1|aadA|aad-11_3|ECV|ResFinder|Z50802.1	aad	E	C	V	ResFinder	ResFinder-aadA4_1_Z50802_1
C1|aadA|aad-12_2|ECV|ResFinder|AF140629.1	aad	E	C	V	ResFinder	ResFinder-aadA6_1_AF140629_1
C1|aadA9|aad-14_2|ECV|ResFinder|AJ420072.1	aad	E	C	V	ResFinder	ResFinder-aadA9_1_AJ420072_1
C1|aadA10|aad-4_1|ECV|ResFinder|U37105.1	aad	E	C	V	ResFinder	ResFinder-aadA10_1_U37105_1
C1|aadA14|aad-7_1|ECV|ResFinder|AJ884726.1	aad	E	C	V	ResFinder	ResFinder-aadA14_1_AJ884726_1
C1|aadA16|aad-8_1|ECV|ResFinder|EU675686.1	aad	E	C	V	ResFinder	ResFinder-aadA16_1_EU675686_1
C1|ant(6)-Ia|ant-10_1|ECV|ResFinder|KF421157.1	ant	E	C	V	ResFinder	ResFinder-ant(6)-Ia_2_KF421157_1
C1|ant(4')-Ia/aadD|aad-15_1|ECV|ResFinder|AF181950.1	aad	E	C	V	ResFinder	ResFinder-aadD_1_AF181950_1
C1|aadK|aad-17_1|ECV|ResFinder|M26879.1	aad	E	C	V	ResFinder	ResFinder-aadK_1_M26879_1
C1|ant(3'')-Ii/aac(6')-IId|aac6p-45_1|ECV|ResFinder|AF453998.1	aac6p	E	C	V	ResFinder	ResFinder-ant(3'')-Ii-aac(6')-IId_1_AF453998_1
C1|ant(4')-Ib|ant-9_1|ECV|ResFinder|AJ506108.1	ant	E	C	V	ResFinder	ResFinder-ant(4')-Ib_1_AJ506108_1
C1|ant(4')-IIa|ant-7_1|ECV|ResFinder|M98270.1	ant	E	C	V	ResFinder	ResFinder-ant(4')-IIa_1_M98270_1
C1|ant(4')-IIb|ant-8_2|ECV|ResFinder|AY114142.1	ant	E	C	V	ResFinder	ResFinder-ant(4')-IIb_1_AY114142_1
C1|ant(6)-Ib|ant-13_1|ECV|ResFinder|FN594949.1	ant	E	C	V	ResFinder	ResFinder-ant(6)-Ib_1_FN594949_1
C1|aph(2'')-Ic|aph2b-3_1|ECV|ResFinder|U51479.1	aph2b	E	C	V	ResFinder	ResFinder-aph(2'')-Ic_1_U51479_1
C1|aph(2'')-I|aph2b-4_2|ECV|ResFinder|AF016483.1	aph2b	E	C	V	ResFinder	ResFinder-aph(2'')-Id_1_AF016483_1
C1|aph(3')-Ib|aph3p-10_3|ECV|ResFinder|M20305.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-Ib_1_M20305_1
C1|aph(3'')-Ic|aph3b-3_2|ECV|ResFinder|DQ336355.1	aph3b	E	C	V	ResFinder	ResFinder-aph(3'')-Ic_1_DQ336355_1
C1|aph(3')-Id|aph3p-11_1|ECV|ResFinder|Z48231.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-Id_1_Z48231_1
C1|aph(3')-IIc|aph3p-6_1|ECV|ResFinder|AM743169.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-IIc_1_AM743169_1
C1|aph(3')-IV|aph3p-7_1|ECV|ResFinder|X03364.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-IV_1_X03364_1
C1|aph(3')-Vb|aph3p-16_1|ECV|ResFinder|M22126.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-Vb_1_M22126_1
C1|aph(3')-Vc|aph3p-18_1|ECV|ResFinder|S81599.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-Vc_1_S81599_1
C1|aph(3')-VIIa|aph3p-13_1|ECV|ResFinder|M29953.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-VIIa_1_M29953_1
C1|aph(3')-VIII|aph3p-12_1|ECV|ResFinder|ATGI01000028.1	aph3p	E	C	V	ResFinder	ResFinder-aph(3')-VIII_1_ATGI01000028_1
C1|aph(4)-Ia|aph4-1_1|ECV|ResFinder|V01499.1	aph4	E	C	V	ResFinder	ResFinder-aph(4)-Ia_1_V01499_1
C1|aph(6)-Ib|aph6-2_1|ECV|ResFinder|X05648.1	aph6	E	C	V	ResFinder	ResFinder-aph(6)-Ib_1_X05648_1
C1|aph(6)-Ic|aph6-3_1|ECV|ResFinder|X01702.1	aph6	E	C	V	ResFinder	ResFinder-aph(6)-Ic_1_X01702_1
C1|aph(9)-Ia|aph9-1_1|ECV|ResFinder|U94857.1	aph9	E	C	V	ResFinder	ResFinder-aph(9)-Ia_1_U94857_1
C1|aph(9)-Ib|aph9-3_1|ECV|ResFinder|U70376.1	aph9	E	C	V	ResFinder	ResFinder-aph(9)-Ib_1_U70376_1
C1|rmtB|rmt-2_2|ECV|ResFinder|JN968578.1	rmt	E	C	V	ResFinder	ResFinder-rmtB2_1_JN968578_1
C1|rmtF|rmt-6_4|ECV|ResFinder|JQ808129.1	rmt	E	C	V	ResFinder	ResFinder-rmtF_1_JQ808129_1
C1|rmtG|rmt-7_3|ECV|ResFinder|JX486113.1	rmt	E	C	V	ResFinder	ResFinder-rmtG_1_JX486113_1
C1|rmtH|rmt-8_1|ECV|ResFinder|KC544262.1	rmt	E	C	V	ResFinder	ResFinder-rmtH_1_KC544262_1
C1|armA|unc-274_1|ECV|ResFinder|AY220558.1	unc	E	C	V	ResFinder	ResFinder-armA_1_AY220558_1
C1|npmA|unc-305_2|ECV|ResFinder|AB261016.1	unc	E	C	V	ResFinder	ResFinder-npmA_1_AB261016_1
C1|rmtA|rmt-1_1|ECV|ResFinder|AB120321.1	rmt	E	C	V	ResFinder	ResFinder-rmtA_1_AB120321_1
C1|rmtC|rmt-3_1|ECV|ResFinder|AB194779.1	rmt	E	C	V	ResFinder	ResFinder-rmtC_1_AB194779_1
C1|rmtD|rmt-4_10|ECV|ResFinder|DQ914960.1	rmt	E	C	V	ResFinder	ResFinder-rmtD_1_DQ914960_1
C1|rmtE|rmt-5_2|ECV|ResFinder|GU201947.1	rmt	E	C	V	ResFinder	ResFinder-rmtE_1_GU201947_1
C1|ant(9)-Ia|ant-14_1|ECV|ResFinder|X02588.1	ant	E	C	V	ResFinder	ResFinder-ant(9)-Ia_1_X02588_1
C1|str1/str2|unc-319_2|ECV|ResFinder|X92946.1	unc	E	C	V	ResFinder	ResFinder-str_1_X92946_1
C1|str3|unc-320_1|ECV|ResFinder|AM932524.1	unc	E	C	V	ResFinder	ResFinder-str_3_AM932524_1
C1|aac(3)-IIIb|aac3-4_1|ECV|ResFinder|LLLC01000048.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-IIIb_2_LLLC01000048_1
C1|aac(3)-VIa|aac3-23_1|ECV|ResFinder|NC.009838	aac3	E	C	V	ResFinder	ResFinder-aac(3)-VIa_2_NC_009838_1
C1|ant(9)-I|ant-15_2|ECV|ResFinder|M69221.1	ant	E	C	V	ResFinder	ResFinder-ant(9)-Ia_2_M69221_1
C1|aac(6')-Ii|aac6p-30_1|ECV|ResFinder|L12710.1	aac6p	E	C	V	ResFinder	ResFinder-aac(6')-Ii_1_L12710_1
C1|aac(3)-XI|aac3-24_1|ECV|ResFinder|CTEG01000046.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-XI_1_CTEG01000046_1
C1|aac(3)-VIII|aac3-20_2|ECV|ResFinder|AB211959.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-VIII_1_AB211959_1
C1|aac(3)-VIII|aac3-21_1|ECV|ResFinder|AJ748131.1	aac3	E	C	V	ResFinder	ResFinder-aac(3)-VIII_3_AJ748131_1
C1|kmr|unc-300_1|ECV|ResFinder|ENA.ACB88605	unc	E	C	V	ResFinder	ResFinder-kmr_1_ENA_ACB88605_1
C1|grdA|unc-294_1|ECV|ResFinder|QJX10702.1	unc	E	C	V	ResFinder	ResFinder-grdA_1_QJX10702_1
C1|gar|unc-269_1|ECV|ResFinder|NG.070891	unc	E	C	V	ResFinder	ResFinder-Gar_1_NG_070891_1
C1|blaOXA|blaD2-61_69|ECV|ResFinder|KT736121.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-368_1_KT736121_1
C1|blaOXA-347|blaD2-60_1|ECV|ResFinder|ACWG01000053.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-347_1_ACWG01000053_1
C1|blaOXA|blaD1-19_5|ECV|ResFinder|JX306689.1	blaD1	E	C	V	ResFinder	ResFinder-blaOXA-364_1_JX306689_1
C1|blaOXA|blaD2-62_52|ECV|ResFinder|KJ488943.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-370_1_KJ488943_1
C1|blaOXA|blaD1-20_13|ECV|ResFinder|AB901044.1	blaD1	E	C	V	ResFinder	ResFinder-blaOXA-392_1_AB901044_1
C1|blaOXA|blaD2-64_100|ECV|ResFinder|AY306133.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-395_1_AY306133_1
C1|blaOXA|blaD2-65_8|ECV|ResFinder|KM087865.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-397_1_KM087865_1
C1|blaOXA|blaD2-66_1|ECV|ResFinder|KJ584918.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-409_1_KJ584918_1
C1|blaOXA|blaD2-67_64|ECV|ResFinder|KM220587.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-417_1_KM220587_1
C1|blaOXA|blaD2-68_22|ECV|ResFinder|KJ997966.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-418_1_KJ997966_1
C1|blaOXA|blaD2-69_14|ECV|ResFinder|KP410856.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-437_1_KP410856_1
C1|blaOXA|blaD1-23_3|ECV|ResFinder|LC030178.1	blaD1	E	C	V	ResFinder	ResFinder-blaOXA-443_1_LC030178_1
C1|blaOXA|blaD2-70_4|ECV|ResFinder|CP010800.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-444_1_CP010800_1
C1|blaOXA|blaD2-73_37|ECV|ResFinder|KR061502.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-450_1_KR061502_1
C1|blaOXA|blaD1-24_4|ECV|ResFinder|KP903887.1	blaD1	E	C	V	ResFinder	ResFinder-blaOXA-457_1_KP903887_1
C1|blaOXA|blaD2-74_4|ECV|ResFinder|KU721146.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-464_1_KU721146_1
C1|blaOXA|blaD2-77_15|ECV|ResFinder|KR182163.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-470_1_KR182163_1
C1|blaOXA|blaD2-78_3|ECV|ResFinder|KU739135.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-493_1_KU739135_1
C1|blaOXA|blaD2-79_2|ECV|ResFinder|KT200608.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-496_1_KT200608_1
C1|blaOXA|blaD2-80_11|ECV|ResFinder|KT964029.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-499_1_KT964029_1
C1|blaOXA-527|blaD2-82_1|ECV|ResFinder|KX599404.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-527_1_KX599404_1
C1|blaOXA|blaD2-83_10|ECV|ResFinder|KX360747.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-537_1_KX360747_1
C1|blaOXA|blaD2-84_2|ECV|ResFinder|KY094077.1	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-539_1_KY094077_1
C1|blaIMP|blaB1-58_7|ECV|ResFinder|KU647281.1	blaB1	E	C	V	ResFinder	ResFinder-blaIMP-58_1_KU647281_1
C1|blaOXA|blaD1-21_2|ECV|ResFinder|KX827604.1	blaD1	E	C	V	ResFinder	ResFinder-blaOXA-427_1_KX827604_1
C1|blaNDM|blaB1-67_1|ECV|ResFinder|KY503030.1	blaB1	E	C	V	ResFinder	ResFinder-blaNDM-18_1_KY503030_1
C1|blaCMH|blaC-36_32|ECV|ResFinder|KX192165.1	blaC	E	C	V	ResFinder	ResFinder-blaCMH-3_1_KX192165_1
C1|blaSGM|blaA-119_2|ECV|ResFinder|NG050614.1	blaA	E	C	V	ResFinder	ResFinder-blaSGM-7_1_NG050614_1
C1|blaOXA|blaD2-58_1|ECV|ResFinder|NG.050611	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-307_1_NG_050611_1
C1|blaOXA-29|blaD2-50_3|ECV|ResFinder|NG.050610	blaD2	E	C	V	ResFinder	ResFinder-blaOXA-293_1_NG_050610_1
C1|blaL|blaA-100_2|ECV|ResFinder|NG050597.1	blaA	E	C	V	ResFinder	ResFinder-blaL_1_NG050597_1
